city_id,poi_id,name,longitude,latitude,city,country,poi_types
14257,10019844,Zamora Brothers,-118.2199732,34.0524604,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10019851,The Nail Shop Los Angeles,-118.326215212,34.0830667495,Los Angeles,USA,"Services, Shopping"
14257,10019852,The Joint,-118.3833132083,34.0548987314,Los Angeles,USA,"Event / Entertainment, Performing Arts Venue, Food & Drink, Bar / Pub, Restaurants"
14257,10019862,Palace Seafood and Dim Sum,-118.4615303,34.0495624,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10019875,The Palace,-118.2873051747,34.1103058325,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10019887,The New California Barbershop,-118.2654738,34.0776553,Los Angeles,USA,"Services, Shopping"
14257,10019911,The Novel Cafe,-118.2355961023,34.0452245262,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10019914,The OffBeat Bar,-118.1821151,34.1143422,Los Angeles,USA,"Event / Entertainment, Art Galleries, Disco / Nightclub, Food & Drink, Bar / Pub"
14257,10019935,The Melt,-118.326251944,34.0978518863,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10019940,Massage Place,-118.42299,34.0401288,Los Angeles,USA,"Services, Shopping"
14257,10019943,The Know Where Bar,-118.3127424,34.10148,Los Angeles,USA,"Event / Entertainment, Art Galleries, Disco / Nightclub, Food & Drink, Bar / Pub"
14257,10019949,The Pokè Shack,-118.347784,34.0836571,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10019964,The Pho Shop,-118.2385566357,34.045139518,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10019982,The Loft,-118.2495881,34.0452734,Los Angeles,USA,"Services, Shopping"
14257,10019994,The Pie Hole,-118.327116291,34.1014587307,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020007,Quick Art Frame,-118.3633575,34.0720455,Los Angeles,USA,"Outfit Shops, Services, Shopping"
14257,10020010,The Racket Doctor,-118.2606071,34.1177792,Los Angeles,USA,"Services, Shopping"
14257,10020023,The Oyster Gourmet,-118.249221384,34.0509763035,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020030,The Melt,-118.2609590863,34.04875859,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020053,The Oinkster,-118.326324,34.085037,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020057,The Ramen Joint,-118.3941801547,33.9585094086,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020063,The Room Hollywood,-118.329408,34.100801,Los Angeles,USA,"Bar / Pub, Disco / Nightclub, Food & Drink, Event / Entertainment"
14257,10020076,The Old Zoo,-118.288464546,34.1340088505,Los Angeles,USA,"Sports, Trails / Tracks, Nature, Zoos / Aquariums, Parks"
14257,10020091,The Pie Hole,-118.236253269,34.0453639043,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020097,The Shrimp Lover,-118.3051252,34.0833903,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020121,The Parlour Room Of Hollywood,-118.330726,34.1041529,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020148,The Price is Right,-118.359987,34.075341,Los Angeles,USA,"Event / Entertainment, Art Galleries, Performing Arts Venue"
14257,10020153,The Spot On Pico,-118.3615093965,34.0503231399,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020154,The Lorenzo,-118.272871,34.0274638,Los Angeles,USA,"Services, Shopping"
14257,10020166,The Roof on Wilshire,-118.365967,34.063891,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
14257,10020173,The Ponte,-118.3695848,34.0763041,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
14257,10020184,The Jim Henson Company,-118.343454,34.096626,Los Angeles,USA,"Event / Entertainment, Art Galleries, Services, Performing Arts Venue, Shopping"
14257,10020198,The Original Texas Barbecue King,-118.29169584,33.9938264009,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020202,The Tar Pit,-118.3443424,34.0822243,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020213,The Room Sushi Bar,-118.4355268724,34.0484526063,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020226,The Satellite,-118.2682905714,34.0898328047,Los Angeles,USA,"Event / Entertainment, Performing Arts Venue, Food & Drink, Bar / Pub, Restaurants"
14257,10020252,The Spare Room Bar,-118.341735695,34.101271404,Los Angeles,USA,"Event / Entertainment, Bowling, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020260,The Urban Pet,-118.2862108,34.0910489,Los Angeles,USA,"Services, Shopping"
14257,10020274,The Six Chow House,-118.4240136,34.0420742,Los Angeles,USA,"Bar / Pub, Restaurants, Food & Drink, Café"
14257,10020279,The Teragram Ballroom,-118.2670058139,34.0518810085,Los Angeles,USA,"Event / Entertainment, Performing Arts Venue"
14257,10020281,The Talpa,-118.4468892242,34.0311935527,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020291,News Cafe,-118.411009665,34.0517367806,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020292,The Vegan Joint,-118.2922433348,34.0952912971,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020295,The Orpheum Theatre,-118.2552220413,34.0425926459,Los Angeles,USA,"Event / Entertainment, Performing Arts Venue, Cinema"
14257,10020296,The Pot Thai Cafe,-118.216322,34.1362432,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020316,The Palace Theatre,-118.2526440171,34.0460091343,Los Angeles,USA,"Event / Entertainment, Performing Arts Venue"
14257,10020325,The Thirsty Crow,-118.2737970962,34.0836643354,Los Angeles,USA,"Bar / Pub, Restaurants, Food & Drink"
14257,10020338,The Shack In The Back,-118.468632979,34.077609446,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020350,The Trails,-118.307670184,34.1139710151,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020370,OK,-118.3702619,34.0729702,Los Angeles,USA,"Outfit Shops, Services, Shopping"
14257,10020377,The Virgil,-118.2870107,34.0910076,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Performing Arts Venue, Food & Drink, Bar / Pub"
14257,10020398,The Well,-118.2591051,34.0418049,Los Angeles,USA,"Outfit Shops, Services, Shopping"
14257,10020404,The Well,-118.3254514,34.0982804,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020409,The Wellesbourne,-118.4304091237,34.0393823948,Los Angeles,USA,"Bar / Pub, Restaurants, Food & Drink"
14257,10020417,The Vegan Joint,-118.4116094712,34.0285829409,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020420,The Record Parlour,-118.329984012,34.0996680402,Los Angeles,USA,"Event / Entertainment, Art Galleries, Services, Disco / Nightclub, Shopping"
14257,10020424,The Wheelhouse,-118.234209,34.0388794,Los Angeles,USA,"Shopping, Services, Food & Drink, Café"
14257,10020453,Diane Merrick,-118.3514345,34.0763577,Los Angeles,USA,"Services, Shopping, Outfit Shops"
14257,10020455,The Wood,-118.421964,33.997376,Los Angeles,USA,"Bar / Pub, Restaurants, Food & Drink, Café"
14257,10020464,The Stahl House,-118.370229278,34.1005017771,Los Angeles,USA,"Architectural Buildings, Shopping, Services, Tourist Attractions"
14257,10020478,The Sycamore Kitchen,-118.3443655,34.0723701,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020564,The Wiltern,-118.308882115,34.0613833908,Los Angeles,USA,"Event / Entertainment, Art Galleries, Services, Disco / Nightclub, Performing Arts Venue, Shopping"
14257,10020593,The Park,-118.252278,34.07431,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020602,The Morrison,-118.2687056,34.1237136,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020615,The Veggie Grill,-118.445129362,34.0594876519,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10020616,The Walking Dead Attraction,-118.355445,34.138112,Los Angeles,USA,"Event / Entertainment, Amusement Park, Cinema, Sports, Performing Arts Venue, Trails / Tracks"
14257,10020626,The Semi Tropic,-118.259789,34.079983,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
14257,10020631,The Rustiq Table,-118.2738696,34.0309238,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020660,The Roost,-118.2665185,34.1242768,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10020698,The Way We Wore,-118.3437157,34.0678258,Los Angeles,USA,"Outfit Shops, Shopping"
14257,10020714,The Truck Stop,-118.344041,34.076172,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020744,The West End: Craft Cocktail Bar and Neighborhood Kitchen,-118.4323861783,34.0450042685,Los Angeles,USA,"Bar / Pub, Restaurants, Food & Drink"
14257,10020766,The Hedgehog,-118.265342,34.077689,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10020823,The Sandwich Bar,-118.3805915,34.0739458,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10021040,The Larder at Burton Way,-118.377033,34.071147,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10021288,The Vegan Joint,-118.2513407,34.0357647,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10021309,The Village Bakery and Cafe,-118.2674072,34.1244109,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10021402,The Prince,-118.294644024,34.0590864385,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10026018,Bargain Fair,-118.361710791,34.0762958487,Los Angeles,USA,"Services, Shopping"
14257,10032361,The York,-118.2062989,34.121099,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
14257,10045962,Spring,-118.2470936,34.0506788,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
14257,10045992,Spoke Bicycle Cafe,-118.2437085108,34.1050772466,Los Angeles,USA,"Services, Food & Drink, Café, Restaurants, Shopping"
14257,10045997,Sprouted Garden Café,-118.2719156111,34.0821412474,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10046019,Spitz Eagle Rock,-118.221491621,34.1412910457,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10046030,Spoon By H,-118.345360465,34.0760611863,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046090,Springtime In New York Cafe,-118.2507264,34.0462005,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046141,Sprouts Farmers Market,-118.344428837,34.0872575865,Los Angeles,USA,"Flea / Street Markets, Café, Food & Drink, Shopping"
14257,10046213,St Vincent Deli,-118.2539484,34.0459407,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10046223,Spring For Coffee,-118.254606773,34.0493579764,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046224,Stag Hair Parlor,-118.347072,34.083751,Los Angeles,USA,"Services, Shopping"
14257,10046229,Stamp Proper Foods,-118.2874482505,34.1113514054,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046239,RadioShack,-118.3730922639,33.9772877097,Los Angeles,USA,"Services, Outfit Shops, Shopping, Sports, Spas"
14257,10046281,Stage Hollywood,-118.3320343,34.1012558,Los Angeles,USA,"Outfit Shops, Shopping"
14257,10046297,Stage 14: Paramount Studios,-118.3194630479,34.0860439351,Los Angeles,USA,"Event / Entertainment, Performing Arts Venue, Cinema"
14257,10046313,Starbucks,-118.2359519,34.05608436,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046323,Starbucks,-118.26139,34.04549,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046333,Sprinkles Cupcakes,-118.357563586,34.0723895652,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046337,Starbucks,-118.1895508,34.1361551,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046341,Star of India,-118.3261505,34.0842852,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10046364,Star Toys,-118.4690377,34.0664499,Los Angeles,USA,"Services, Shopping"
14257,10046382,Sportie LA,-118.358891042,34.0838797116,Los Angeles,USA,"Outfit Shops, Shopping"
14257,10046386,St. Sophia Greek Orthodox Cathedral,-118.299831755,34.0460877051,Los Angeles,USA,"Architectural Buildings, Religious Sites, Tourist Attractions"
14257,10046396,Starbucks,-118.409088,33.981541,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046429,Starbucks,-118.3110815,33.988873,Los Angeles,USA,"Food & Drink, Café"
14257,10046451,Star Chicken,-118.3917188644,33.9777090764,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10046463,Starbucks,-118.2612369,34.0392631,Los Angeles,USA,"Food & Drink, Café"
14257,10046467,Starbucks,-118.3719083249,33.977596656,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046500,Staples,-118.2908472,34.0920567,Los Angeles,USA,"Services, Shopping"
14257,10046507,Starbucks,-118.3802766,34.075153,Los Angeles,USA,"Food & Drink, Café"
14257,10046529,Starbucks,-118.2906124762,34.0683737154,Los Angeles,USA,"Food & Drink, Café"
14257,10046543,Starbucks,-118.240293442,34.0587825809,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046550,Starbucks,-118.3389029,34.06191641,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046551,Hollywood Hookah Lounge,-118.3306102,34.1013184,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10046555,Starbucks,-118.25155,34.05165,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046565,Sprazzo,-118.4419269269,34.0553794434,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10046567,Starbucks,-118.336824493,34.1053436195,Los Angeles,USA,"Food & Drink, Café"
14257,10046579,Starbucks,-118.2240827,34.1410828,Los Angeles,USA,"Food & Drink, Café"
14257,10046580,Starbucks,-118.407245,33.946189,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046583,Chic Jewelry,-118.2547654,34.0461179,Los Angeles,USA,"Outfit Shops, Shopping, Services"
14257,10046602,Bento Man,-118.241793,34.050749,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046624,Starbucks,-118.4132941,34.0587929,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046655,St. Thomas The Apostle Episcopal Church,-118.3530841,34.1020057,Los Angeles,USA,"Shopping, Services, Religious Sites, Tourist Attractions"
14257,10046682,Starbucks,-118.363895209,34.0581718849,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046733,Starbucks,-118.35830808,34.0720244791,Los Angeles,USA,"Food & Drink, Café"
14257,10046742,Starbucks,-118.263514083,34.1265440239,Los Angeles,USA,"Food & Drink, Café"
14257,10046748,Starbucks,-118.322499367,34.0974097231,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046750,Starbucks,-118.2048963,34.0609159,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046752,Starbucks,-118.215023652,34.1391879961,Los Angeles,USA,"Food & Drink, Café"
14257,10046755,Starbucks,-118.291426,34.101955,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046762,Starbucks,-118.343227,34.0979972,Los Angeles,USA,"Food & Drink, Café"
14257,10046770,Starbucks,-118.40694,33.942192,Los Angeles,USA,"Food & Drink, Café"
14257,10046793,Starbucks,-118.38712005,33.9457639705,Los Angeles,USA,"Food & Drink, Café"
14257,10046794,Starbucks,-118.4171318,34.0588788,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046800,Starbucks,-118.2550754,34.0516025,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046801,Starbucks,-118.26327,34.05208,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046810,Starbucks,-118.284183,34.024885,Los Angeles,USA,"Food & Drink, Café"
14257,10046817,Starbucks,-118.3772746,34.07553838,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046822,Starbucks,-118.2195697,34.1236182,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046828,Starbucks,-118.3262947,34.0406775,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046831,Oneworld Alliance First Class Lounge,-118.40925040650001,33.9437913809,Los Angeles,USA,"Transportation, Airports"
14257,10046835,Starbucks,-118.4693261,34.064474,Los Angeles,USA,"Food & Drink, Café"
14257,10046851,Starbucks,-118.34403,34.050983,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046855,Starbucks,-118.32346,34.07491,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046862,Starbucks,-118.4316298468,34.0431702468,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046875,Starbucks,-118.400832,34.0311016,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046906,Starbucks,-118.447441,34.062528,Los Angeles,USA,"Food & Drink, Café"
14257,10046925,Starbucks,-118.356174,34.083436,Los Angeles,USA,"Food & Drink, Café"
14257,10046931,Starbucks,-118.426944,34.026565,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046954,Status Kuo,-118.4311392769,34.0044493024,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10046966,Starbucks,-118.337237914,34.1017460236,Los Angeles,USA,"Food & Drink, Café"
14257,10046975,Starbucks,-118.3448293,34.0758687,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10046977,Hollyhock House,-118.29433,34.1003674,Los Angeles,USA,"Event / Entertainment, Art Galleries, Performing Arts Venue, Services, Tourist Attractions, Architectural Buildings, Museums, Shopping"
14257,10047020,Starry Kitchen,-118.2514929771,34.0519882924,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047026,Stadium Club at Dodger Stadium,-118.2407774,34.073873,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047028,Starlight Nail Supply,-118.236213481,34.0608145372,Los Angeles,USA,"Services, Shopping"
14257,10047031,Starbucks,-118.3737911,34.0233064,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047042,Starbucks,-118.326467374,34.0978007561,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047045,Stogz,-118.3763117,34.0780298,Los Angeles,USA,"Gift Shop, Outfit Shops, Services, Food & Drink, Café, Shopping"
14257,10047051,Stella Barra Pizzeria,-118.328681,34.097718,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047083,Saint James In The City Episcopal Church,-118.3120976943,34.0621534705,Los Angeles,USA,"Architectural Buildings, Religious Sites, Tourist Attractions"
14257,10047086,Starbucks,-118.247022419,34.0562959393,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047094,Starbucks,-118.3389206,34.0868712,Los Angeles,USA,"Food & Drink, Café"
14257,10047097,Stript Wax Bar,-118.3686925,34.0722929,Los Angeles,USA,"Spas, Services, Sports, Shopping"
14257,10047121,Starbucks,-118.3487972,34.1299039,Los Angeles,USA,"Food & Drink, Café"
14257,10047127,Stefano's Pizza,-118.3915695007,33.9777740341,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047130,Street Churros,-118.3400444,34.1025903,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047174,Starfish Sushi,-118.2919461053,34.1029956515,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047218,Hans Beverly Auto,-118.3110195,34.0760883,Los Angeles,USA,"Services, Shopping"
14257,10047224,Starbucks,-118.3918431,33.97780481,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047229,Subway,-118.3834905821,34.0548799262,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047238,Stir Crazy Coffee Shop,-118.3417374,34.0836747,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047248,Subway,-118.35608,34.0204919,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047253,Subway,-118.3057364,34.0619025,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047271,Subway,-118.3218789433,34.1019405465,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047308,Subway,-118.3264328271,34.0847249784,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047309,Studio Stage,-118.308961,34.08058,Los Angeles,USA,"Event / Entertainment, Art Galleries, Services, Performing Arts Venue, Shopping"
14257,10047317,Subway,-118.444644243,34.0595783879,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047324,Stories Books and Cafe,-118.259051,34.077356,Los Angeles,USA,"Event / Entertainment, Services, Performing Arts Venue, Food & Drink, Café, Restaurants, Shopping"
14257,10047325,Subway,-118.2536530422,34.0400415024,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047327,Starbucks,-118.306362415,34.0615603228,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047329,Starbucks,-118.36048,34.072071,Los Angeles,USA,"Food & Drink, Café"
14257,10047331,Subway,-118.3648928,34.0628648,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047341,Starbucks,-118.440926,34.038105,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047348,Tom N Toms,-118.309348226,34.0740572052,Los Angeles,USA,"Food & Drink, Café"
14257,10047362,Proof Bakery,-118.261573,34.116939,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047363,Subway,-118.3358844033,34.0975810845,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047366,SUGARFISH by sushi nozawa,-118.322727681,34.0982881765,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047368,Starbucks,-118.4661006,34.0537673,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047370,Subliminal Projects,-118.2505555,34.0722866,Los Angeles,USA,"Event / Entertainment, Art Galleries, Shopping"
14257,10047374,Subway,-118.2794077967,34.0230820268,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047387,Subway,-118.3369005,34.1056149,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047399,The Grand Star Jazzclub,-118.23757,34.065049,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Performing Arts Venue, Food & Drink, Bar / Pub, Restaurants, Services, Shopping"
14257,10047444,Submariners,-118.42172,33.991925,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047457,Subway,-118.2742771317,34.0431697714,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047460,Subway,-118.2914862,34.090285,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047461,Subway,-118.292104,34.097795,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047465,T2,-118.3652003,34.0974962,Los Angeles,USA,"Services, Shopping, Outfit Shops"
14257,10047487,Stir Market,-118.352957,34.076479,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047492,Starbucks,-118.287979126,34.0973930359,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047523,Subway,-118.3455461555,34.0623187382,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047524,Sugar Nail,-118.3565573,34.083791,Los Angeles,USA,"Services, Shopping"
14257,10047540,Starbucks,-118.25335,34.039856,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047543,Starbucks,-118.365220898,34.0976736793,Los Angeles,USA,"Food & Drink, Café"
14257,10047647,Subway,-118.4199786842,33.9617643225,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047658,Suehiro Cafe,-118.2397619,34.0498855,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047661,Subway,-118.3384022401,34.0911851322,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047670,Subway,-118.2602778623,34.0473961618,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047732,Studio 210,-118.4651104,34.0541184,Los Angeles,USA,"Services, Shopping"
14257,10047771,Subway,-118.2514034,34.0534353,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047774,Subway,-118.3106375242,34.0983022284,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047781,Subway,-118.404350614,34.020525125,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047799,LA Food Fest,-118.2827671,34.0128805,Los Angeles,USA,"Event / Entertainment, Art Galleries, Performing Arts Venue, Cinema"
14257,10047801,Starbucks,-118.3270564469,34.0843840105,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10047812,Subway,-118.4630618,34.048149,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047826,Subway,-118.2482696385,34.0507250455,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10047840,Sublime Eyes,-118.3536556,34.0981763,Los Angeles,USA,"Services, Shopping"
14257,10048062,Sul & Beans,-118.309997513,34.0629013806,Los Angeles,USA,"Food & Drink, Café"
14257,10048080,Stone's Grocery & Market,-118.3306376,33.9779446,Los Angeles,USA,"Restaurants, Café, Food & Drink, Shopping"
14257,10048196,Subway,-118.330359,34.104244,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10048248,Subway,-118.375899,34.0537145,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10048368,Stussy,-118.3437189,34.0731115,Los Angeles,USA,"Outfit Shops, Shopping"
14257,10048390,Subway,-118.2609819585,34.0392465959,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10048484,Subway,-118.3097059551,34.0902690465,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10048717,Subway,-118.2558809705,34.0492172107,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10048752,Subway,-118.360796,34.0763797,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10049222,Subway,-118.4594014537,34.0419830786,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10049457,CGV Cinemas,-118.3096133,34.0626976,Los Angeles,USA,"Event / Entertainment, Art Galleries, Cinema"
14257,10049525,Commissary,-118.301180621,34.0620777661,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10049609,CVS Pharmacy,-118.3101498,34.0427798,Los Angeles,USA,"Services, Shopping"
14257,10049671,CVS Pharmacy,-118.1891712,34.1109845,Los Angeles,USA,"Services, Shopping"
14257,10049685,Kidsland,-118.3094292,34.0618845,Los Angeles,USA,"Services, Tourist Attractions, Architectural Buildings, Shopping, Outfit Shops"
14257,10049784,Cabo Cantina,-118.4632615,34.0478675,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
14257,10049811,CREAM,-118.2793584468,34.0233932241,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10049823,Cafe 1919,-118.4507774468,34.0725521926,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10049847,Cafe Americano,-118.3255566195,34.0833932038,Los Angeles,USA,"Restaurants, Food & Drink, Café"
14257,10049860,Cabo Cantina,-118.335593,34.101936,Los Angeles,USA,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
14257,10049906,Cafe Brasil,-118.418306773,33.9993315316,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10049907,Cactus Mexican Food,-118.3265154084,34.0881487166,Los Angeles,USA,"Restaurants, Food & Drink"
14257,10049933,Southwestern Law School,-118.2906123,34.0617742,Los Angeles,USA,"Services, Shopping, Event / Entertainment, Classes / Workshops, Tourist Attractions, Historic Sites"
14257,10049944,Cafe Home,-118.2976278,34.0619583,Los Angeles,USA,"Restaurants, Food & Drink, Café"
